City,District,Area_m2,Rooms,Year_Built,Floor,Condition,Interest_Rate,Inflation,Market_Trend,Energy_Efficiency,Green_Access,Carbon_Footprint,Price_per_m2,Total_Price
Gdańsk,Śródmieście,30.790923714125157,2,1994,5,Po remoncie,6.9374029677390165,5.034998585725317,Wzrostowy,A,4,Niski,11201.409676704337,344901.75084606657
Warszawa,Bielany,137.7961169199117,2,1988,4,Do remontu,5.638438474313002,7.053478691173293,Wzrostowy,C,4,Średni,16612.299671782082,2289110.3878814946
Wrocław,Fabryczna,114.83352288601412,5,1962,4,Po remoncie,4.758700586957481,4.429032766444833,Spadkowy,C,3,Wysoki,10147.317321496112,1165252.1958696712
Poznań,Stare Miasto,108.02054241538929,1,1983,3,Nowe,5.573746707948162,9.955032255321916,Spadkowy,D,5,Wysoki,9982.804724911879,1078347.981211892
Gdańsk,Przymorze,73.73002841840788,2,1964,11,Po remoncie,6.353940555708062,7.065011565096198,Spadkowy,C,8,Niski,8609.481849689379,634777.3414453648
Gdańsk,Wrzeszcz,43.59269167589687,1,1970,3,Do remontu,5.852570393795215,9.746483613756224,Spadkowy,B,7,Wysoki,9211.201229099024,401541.0551447561
Gdańsk,Śródmieście,83.526186019238,5,1982,10,Po remoncie,5.9074051815810265,3.8940925854075026,Spadkowy,B,2,Wysoki,12279.110641859239,1025627.2796227396
Wrocław,Krzyki,80.76672314927721,3,1954,1,Nowe,3.368869742254457,9.130973589890473,Wzrostowy,D,2,Średni,10380.732389125336,838417.738959221
Poznań,Wilda,86.97734446851076,5,2011,11,Nowe,7.114552977690717,6.9525313479863105,Stabilny,D,3,Wysoki,10986.65434685286,955590.0196826824
Kraków,Podgórze,128.6548546573584,3,1981,10,Do remontu,6.759360792972446,7.639045102766961,Stabilny,C,8,Niski,11127.14648528733,1431561.413815778
Kraków,Śródmieście,67.43558301753683,4,2010,7,Nowe,7.758002346881913,8.460043463029486,Stabilny,B,5,Niski,9790.046740938356,660197.5097441144
Warszawa,Mokotów,65.22202223731782,1,1992,2,Nowe,7.1129277068901295,1.5372327981155594,Spadkowy,A,4,Wysoki,17695.68801702291,1154148.5573509065
Poznań,Stare Miasto,73.36945857299403,3,2019,7,Do remontu,6.873464494169345,4.177548696460224,Spadkowy,C,8,Średni,10104.969454555801,741396.137777402
Gdańsk,Śródmieście,105.07664213853523,1,1997,3,Po remoncie,4.245034822087494,7.90159445762524,Stabilny,A,2,Średni,10556.472705617225,1109238.704733356
Wrocław,Stare Miasto,141.63590709037965,5,1982,1,Do remontu,2.484539266724274,2.825029328525398,Spadkowy,A,3,Wysoki,9243.832638049653,1309258.6206818195
Warszawa,Bielany,110.5835914764566,5,1966,7,Do remontu,3.314847311096509,4.208015674482212,Wzrostowy,D,3,Wysoki,13611.996293515018,1505263.4373011063
Wrocław,Psie Pole,91.41624245797938,1,2011,12,Nowe,7.146308676080748,3.985872567687454,Spadkowy,A,4,Wysoki,12791.811709258445,1169379.3606903898
Gdańsk,Przymorze,103.09428142488245,2,2010,8,Do remontu,3.8933741993454456,4.571035400382115,Wzrostowy,A,6,Średni,10393.170924478587,1071476.4881851012
Warszawa,Ursynów,97.3621737370615,2,1981,4,Do remontu,3.8167802356624687,6.264854371701049,Spadkowy,B,8,Niski,16839.416175703936,1639522.1633295703
Kraków,Podgórze,44.25239503644453,4,2008,0,Nowe,7.448331219672967,6.269742804888481,Spadkowy,B,8,Niski,13554.324322202334,599811.314358186
Gdańsk,Przymorze,41.726758453536235,4,2023,2,Po remoncie,7.362437087247697,7.205209741868474,Stabilny,B,7,Średni,10331.740599974224,431110.044419718
Gdańsk,Śródmieście,111.99233506158423,2,1991,12,Po remoncie,6.001974696535868,5.514579468893727,Spadkowy,B,9,Średni,9477.540314832435,1061411.8704983864
Warszawa,Ursynów,99.75134226576377,2,1959,3,Do remontu,4.64340182462483,4.222812117312923,Spadkowy,A,6,Wysoki,17402.248311652027,1735897.627529411
Gdańsk,Wrzeszcz,55.50736963454899,1,1995,2,Nowe,3.031358025261335,6.965715872716902,Spadkowy,B,7,Niski,8622.109026378113,478590.5927565513
Gdańsk,Śródmieście,102.70588166640296,3,1974,4,Do remontu,7.260234538353081,1.961739040479682,Wzrostowy,A,2,Niski,9619.660430079059,987995.7058026788
Poznań,Jeżyce,127.50778320124282,4,1990,10,Po remoncie,6.930057226367867,3.8924795767270943,Wzrostowy,B,3,Niski,8057.92750027953,1027448.4727569747
Gdańsk,Oliwa,80.45331532718131,1,1994,3,Do remontu,2.486666724490906,9.214611334367321,Spadkowy,A,3,Średni,12418.716489821694,999126.9137144911
Wrocław,Psie Pole,75.1675572053069,1,1985,3,Po remoncie,2.0314982901163665,8.255344034951728,Wzrostowy,B,8,Wysoki,12921.272991795562,971260.52677618
Wrocław,Krzyki,63.46221237776216,3,1976,13,Nowe,3.0911392594976452,2.459020926215344,Wzrostowy,C,9,Średni,9534.279782625634,605066.488433992
Poznań,Wilda,98.32348077782254,4,2020,10,Po remoncie,5.329069565066126,7.092892001297997,Spadkowy,D,7,Niski,10406.077644523322,1023161.7752538177
Kraków,Podgórze,41.304429600358134,3,1968,4,Do remontu,4.442226111390323,5.413652653256121,Stabilny,C,7,Średni,12338.371825995746,509629.4104698835
Gdańsk,Wrzeszcz,39.54989133013135,1,2019,8,Do remontu,6.671942833159502,9.252131359836952,Wzrostowy,C,4,Wysoki,9137.246637002105,361377.1115500414
Wrocław,Psie Pole,69.79173127587131,5,2022,6,Do remontu,7.790982591639397,7.5043048997489015,Spadkowy,D,1,Średni,10703.288291015871,747001.0201747597
Kraków,Śródmieście,146.92898434334467,1,2005,8,Po remoncie,5.4889602192536975,8.684571826208282,Spadkowy,A,9,Wysoki,9785.626241271775,1437792.1247936434
Kraków,Nowa Huta,36.4722292220038,2,2022,2,Do remontu,7.310226766298871,5.3998308262712795,Spadkowy,C,9,Średni,10644.265230490142,388220.08138624154
Poznań,Wilda,136.2012360886464,2,1990,5,Nowe,4.977985379351652,1.6934357803670477,Spadkowy,A,4,Wysoki,8542.093147053572,1163443.645413052
Poznań,Jeżyce,145.20182339543848,4,1965,12,Po remoncie,6.108297886886299,4.3962047687457275,Stabilny,D,8,Średni,9356.291758722664,1358550.6235862446
Poznań,Wilda,79.33351285665975,3,1978,4,Po remoncie,6.348324537153893,5.363177322882686,Wzrostowy,C,9,Średni,9455.449025432847,750133.9868246677
Kraków,Nowa Huta,148.66237938018838,1,2004,2,Po remoncie,3.310565045492306,9.228291199330283,Wzrostowy,C,7,Wysoki,9876.128530746064,1468208.7664452738
Gdańsk,Oliwa,107.81840203441878,5,2004,3,Po remoncie,7.88161597000002,4.005563576575494,Stabilny,A,5,Niski,10367.64522142876,1117822.940634227
Poznań,Wilda,89.92322964709521,5,1989,2,Do remontu,3.605011800717861,2.908807552170754,Spadkowy,D,6,Średni,11324.079860383978,1018297.8338273542
Wrocław,Krzyki,127.20057554353454,5,1969,3,Po remoncie,6.65893374543787,9.452071426822686,Wzrostowy,B,8,Niski,11230.103479190742,1428475.6259665121
Gdańsk,Śródmieście,121.55512519269152,1,1998,6,Do remontu,2.6098643403263706,4.756312518940004,Spadkowy,B,4,Wysoki,10385.99554010196,1262470.9881278295
Kraków,Podgórze,92.1440984845782,4,1990,0,Nowe,7.449362931415563,8.466796190681634,Wzrostowy,C,5,Wysoki,11760.49378139442,1083660.097220077
Wrocław,Krzyki,43.58915981317931,2,1997,4,Po remoncie,2.6408075311979413,1.6330802402249083,Stabilny,A,4,Wysoki,12940.33724891428,564058.4283793616
Kraków,Podgórze,59.32434585181733,3,1965,5,Do remontu,5.637324557547823,1.5232064822582174,Wzrostowy,A,7,Wysoki,10966.44900690513,650577.4136519586
Kraków,Krowodrza,104.23004016960938,4,1997,3,Nowe,4.804002090151947,9.326204278245967,Wzrostowy,B,8,Średni,10346.56825686421,1078423.225030562
Kraków,Krowodrza,97.53111377760413,5,1994,4,Nowe,2.259907330723952,4.182206128743415,Spadkowy,D,9,Niski,12490.318376561367,1218194.6627029064
Gdańsk,Przymorze,51.77892859770666,2,1962,13,Do remontu,3.3452612185902924,6.7163088126541375,Stabilny,D,2,Średni,9325.201387764715,482848.9368163042
Gdańsk,Śródmieście,110.87945099727736,2,1971,14,Nowe,6.7345374096387935,8.176285294761518,Stabilny,B,2,Wysoki,9931.828309991446,1101235.6704110685
Gdańsk,Przymorze,105.80731405768533,2,1955,0,Do remontu,2.0322200500663836,9.796903040105034,Wzrostowy,D,2,Średni,12495.001878001722,1322062.5878570962
Poznań,Stare Miasto,119.54443121024602,4,2019,4,Po remoncie,2.7346445901135845,3.8589331764861394,Stabilny,C,4,Wysoki,10530.346034775428,1258844.2271742981
Gdańsk,Przymorze,36.32850665007398,5,1952,10,Po remoncie,4.022935303106517,8.362951522115237,Spadkowy,B,3,Wysoki,11996.818467150839,435826.4994636196
Wrocław,Fabryczna,116.19222963941955,5,2023,12,Do remontu,4.426105636017235,3.1372414560138533,Wzrostowy,D,4,Średni,11283.17006867234,1311016.6876798018
Poznań,Stare Miasto,84.60609007078234,2,2018,2,Nowe,6.292112214465166,8.585559772491923,Wzrostowy,B,4,Średni,8494.88705150728,718719.1790209475
Poznań,Grunwald,34.84605841814536,4,1991,4,Po remoncie,2.1034103930846433,5.188398364352182,Spadkowy,D,3,Wysoki,11241.36724781848,391717.3398173087
Warszawa,Bielany,134.29898019575998,3,1990,2,Do remontu,6.779205186395494,1.775339501591835,Stabilny,A,4,Wysoki,14221.305950147418,1909906.8861566917
Poznań,Grunwald,104.4255585460493,2,1996,1,Nowe,7.42416798704286,7.335865886823442,Stabilny,A,2,Średni,10642.21162751533,1111318.8933685487
Poznań,Jeżyce,84.22913565494845,1,1954,5,Po remoncie,4.936344141622355,3.693688828358096,Spadkowy,B,5,Wysoki,7707.304616896876,649179.6061106174
Warszawa,Bielany,91.49675056371541,2,1981,9,Nowe,5.518963148095007,9.985555957069332,Spadkowy,C,5,Wysoki,13172.549631799282,1205245.4879489
Gdańsk,Przymorze,147.85095840760619,2,2016,6,Nowe,4.521558073558265,6.098341001257929,Wzrostowy,D,4,Wysoki,11172.303105428313,1651835.7217578508
Kraków,Podgórze,31.798708995399473,3,2005,14,Po remoncie,2.372220015064088,8.512089792151976,Stabilny,C,4,Średni,11577.89432688314,368162.0924800435
Warszawa,Bielany,111.26339989261982,1,2015,7,Nowe,4.010521051053608,2.641821466155411,Stabilny,B,1,Wysoki,14038.994921673595,1562026.306060628
Wrocław,Psie Pole,50.80669701235621,3,1953,8,Nowe,4.3780681614988834,1.717292953365665,Wzrostowy,B,2,Niski,12671.552164466351,643799.7114963084
Poznań,Wilda,64.01635200407475,1,1990,11,Do remontu,7.319552318873679,3.473159675924254,Wzrostowy,A,9,Wysoki,8374.994034547513,536136.5661476197
Poznań,Stare Miasto,137.1253721273457,4,1955,3,Nowe,7.652402611747185,7.639908933351509,Wzrostowy,A,1,Niski,8230.212752825,1128570.9864183546
Wrocław,Stare Miasto,96.17192799762174,4,1972,3,Do remontu,7.319339905715594,8.351314035280865,Spadkowy,A,8,Wysoki,11781.65660261271,1133064.6304791742
Wrocław,Psie Pole,104.49593760588891,3,1964,7,Do remontu,7.441249361453113,4.517064871299686,Wzrostowy,A,9,Średni,10544.551154398063,1101862.7595120838
Kraków,Nowa Huta,118.35553765617202,1,2003,4,Nowe,3.692756292170798,2.579185592479805,Spadkowy,D,3,Średni,11699.130146927475,1384656.838649132
Poznań,Jeżyce,68.94991065897736,5,1989,14,Po remoncie,5.870281017591609,5.844002113760055,Stabilny,B,3,Wysoki,10005.923251490289,689907.5142508397
Gdańsk,Śródmieście,66.00306258243214,4,1988,5,Po remoncie,2.968462577451051,7.6613149057020005,Stabilny,B,1,Średni,11646.062920735782,768675.8197962662
Poznań,Wilda,131.9823405747303,4,1962,6,Nowe,4.998443581344449,4.0518424958346735,Spadkowy,D,2,Średni,11026.487187553119,1455301.5873305358
Gdańsk,Przymorze,146.80102594753532,1,2015,9,Po remoncie,2.259932986671534,4.50801518857134,Spadkowy,C,5,Niski,10560.552249702623,1550299.9048288972
Poznań,Stare Miasto,140.6063479689102,3,1964,2,Do remontu,2.2403917082009848,2.6177142851883812,Stabilny,B,5,Średni,9712.406209279608,1365625.9670773726
Warszawa,Śródmieście,64.84412869291792,3,1959,4,Do remontu,5.795384010748239,2.0763519124776635,Stabilny,D,6,Wysoki,14480.726941214967,938990.121343147
Kraków,Nowa Huta,111.88578103460593,2,1950,2,Po remoncie,4.806923160863713,3.413340749667154,Stabilny,A,7,Średni,13329.514259691672,1491383.1137575197
Poznań,Wilda,114.86933718518753,4,2021,12,Do remontu,4.017973600802807,7.545604537245164,Spadkowy,A,6,Wysoki,11191.582247290331,1285569.634799752
Wrocław,Fabryczna,31.60078116722962,4,1998,8,Po remoncie,3.153642687518682,2.0883466717184667,Stabilny,D,4,Wysoki,12828.50085499089,405390.6482221852
Warszawa,Mokotów,112.11189667756064,2,1992,5,Po remoncie,5.725905100322229,7.754160188478958,Wzrostowy,B,1,Wysoki,13553.132487028988,1519467.3890430843
Kraków,Podgórze,133.16102600602483,4,1984,14,Po remoncie,6.79001209966166,7.858286362880298,Wzrostowy,C,2,Średni,10648.560480670321,1417973.239093269
Wrocław,Krzyki,60.461849473678086,1,1967,5,Nowe,3.830450602693018,8.700991853605576,Stabilny,C,8,Wysoki,13032.196087679835,787950.6781647546
Kraków,Nowa Huta,60.95067027086776,5,1988,9,Po remoncie,5.197644894574875,8.086274040152583,Wzrostowy,C,8,Niski,12918.651181624322,787400.4485155402
Poznań,Wilda,51.1998434124549,5,1954,13,Do remontu,2.2328166089935744,7.782127352652458,Spadkowy,B,7,Wysoki,10883.886745738166,557253.2971006874
Kraków,Śródmieście,99.09039286088196,5,2010,14,Do remontu,2.086338050029276,8.621142771084205,Spadkowy,D,6,Wysoki,14075.095210784006,1394706.7139909053
Warszawa,Bielany,77.84270423358032,1,2023,11,Nowe,4.1542537759730465,2.5581004845738793,Stabilny,C,5,Niski,16262.456688850663,1265913.6061416122
Poznań,Jeżyce,119.52863189968438,5,2002,2,Nowe,7.171408488648723,8.611568788794443,Wzrostowy,A,6,Średni,10897.757095699344,1302593.9964240205
Warszawa,Mokotów,118.31936879877422,4,1958,8,Nowe,6.540952834540899,4.942460480459312,Stabilny,A,2,Średni,16851.41140415933,1993848.3607085976
Warszawa,Mokotów,99.21753997117273,3,2009,6,Po remoncie,7.3265119410758475,8.932804183889818,Spadkowy,B,7,Wysoki,16741.30794170041,1661031.3898753717
Kraków,Podgórze,135.62218992397192,1,2016,0,Po remoncie,3.198812014135096,7.186467848148107,Stabilny,D,3,Średni,12850.78456194621,1742851.544532315
Gdańsk,Oliwa,122.18063169500368,4,1971,12,Po remoncie,3.0656076565789134,6.558118726694955,Stabilny,C,1,Niski,9443.552971228337,1153819.2674699072
Wrocław,Stare Miasto,113.73470044937248,3,1974,14,Nowe,5.376223183444148,8.335021212335437,Stabilny,A,6,Średni,9274.647847022183,1054849.2946544853
Wrocław,Psie Pole,87.32542771807185,5,1980,1,Nowe,6.142073629549738,9.134650895281776,Spadkowy,A,9,Niski,11536.762856647016,1007452.7509386651
Kraków,Śródmieście,88.24516096748161,4,2006,1,Po remoncie,6.383008760534453,6.41585717018234,Spadkowy,A,3,Średni,13265.371576663727,1170604.850076146
Wrocław,Fabryczna,145.8358865670072,2,2022,9,Nowe,5.701353195307892,7.731182909296765,Spadkowy,A,7,Niski,9946.784767011051,1450598.1749882589
Wrocław,Fabryczna,72.79863478782298,2,1965,7,Do remontu,3.57205992839083,8.874674950758553,Stabilny,C,1,Wysoki,11171.47614578754,813268.2119780633
Poznań,Stare Miasto,61.180443314456056,4,1982,8,Po remoncie,4.675887085295915,8.42014209219545,Stabilny,B,8,Wysoki,8031.019389014316,491341.3264868879
Gdańsk,Przymorze,85.0569360109678,4,1966,9,Nowe,7.692357815689446,2.8466699883831645,Spadkowy,D,3,Niski,11400.38069285025,969681.4510924366
Gdańsk,Oliwa,81.1314099535079,4,2022,1,Nowe,6.102676180697384,4.745013563773227,Wzrostowy,A,3,Niski,9714.092094868422,788117.9880749002
Poznań,Jeżyce,122.63039147266569,4,1973,1,Nowe,7.575949197204066,2.9342618783994503,Stabilny,A,6,Średni,8229.025666190219,1009128.6388835202
Kraków,Śródmieście,95.08113108887508,1,1961,12,Po remoncie,5.761840398303539,8.222399132436282,Stabilny,B,1,Średni,9984.073270768766,949296.9794588988
Wrocław,Krzyki,47.26613166188862,3,1983,3,Nowe,2.3663780964932166,9.47188312620359,Spadkowy,B,6,Średni,10286.348959619807,486195.92424552084
Poznań,Grunwald,145.66672975118595,1,1992,10,Do remontu,7.148364053527041,3.7289843466339976,Spadkowy,D,4,Średni,9913.21814088317,1444026.0678925826
Wrocław,Stare Miasto,136.9873734418419,3,1960,3,Nowe,7.441453783791025,4.953312020130146,Stabilny,C,1,Wysoki,10179.203987707106,1394422.4180047195
Kraków,Śródmieście,96.3373008957951,5,1976,9,Nowe,7.407037794912189,4.677910995364727,Spadkowy,C,7,Wysoki,12285.080778201958,1183511.5234587907
Kraków,Nowa Huta,94.12541098547325,3,1993,2,Nowe,7.2716969306320305,2.5919086913727276,Stabilny,C,2,Wysoki,12745.972406694364,1199719.8911896085
Gdańsk,Oliwa,92.05441932492579,4,2006,10,Do remontu,4.857446023715368,1.7012286042200713,Spadkowy,D,7,Niski,8873.94493933843,816885.8485121629
Gdańsk,Wrzeszcz,84.4837428776558,2,1984,0,Po remoncie,5.12787427131193,6.8074123720473025,Spadkowy,A,5,Niski,10681.82152362748,902440.2630671535
Gdańsk,Przymorze,101.5044560507121,3,1968,13,Nowe,5.588233024661885,9.066381011875862,Spadkowy,C,9,Niski,8453.152378817853,858032.6341256892
Gdańsk,Śródmieście,77.44164926236894,3,1953,4,Do remontu,4.8936406371442125,2.7967727924618,Stabilny,A,5,Wysoki,8994.819336713239,696573.6442521206
Kraków,Nowa Huta,98.39890435208069,3,2013,9,Do remontu,3.635838699458127,7.016379304908064,Spadkowy,B,7,Wysoki,10857.838504065183,1068399.412431849
Gdańsk,Śródmieście,65.99510405919747,1,1980,0,Po remoncie,5.434395969547094,4.647174396941882,Wzrostowy,C,5,Średni,11422.887642920181,753854.6586510383
Kraków,Krowodrza,70.19795375158475,4,1961,13,Nowe,5.617385703945004,4.72824913115009,Spadkowy,A,6,Wysoki,10187.48108929898,715140.326351754
Kraków,Nowa Huta,123.4897144583831,3,1952,9,Do remontu,5.010646851143096,6.160057896866136,Wzrostowy,B,3,Średni,10326.675958202317,1275238.2653826538
Kraków,Krowodrza,30.677458265726926,2,1990,13,Po remoncie,5.192746602916456,8.34202651804029,Spadkowy,C,1,Niski,12767.210965225955,391665.58155545045
Poznań,Wilda,75.6283079531217,4,2019,0,Do remontu,6.0668177046182175,6.67558591669315,Spadkowy,A,2,Średni,11333.665425994812,857145.9390747839
Warszawa,Mokotów,55.07820323472462,5,2012,8,Do remontu,3.7598644184092187,7.974990159981729,Wzrostowy,C,9,Wysoki,15750.918028555456,867532.2643102654
Wrocław,Psie Pole,118.82181728769041,4,1960,12,Po remoncie,6.7884457762279755,3.4530685098523177,Wzrostowy,D,2,Wysoki,10669.832775816147,1267808.9205782367
Wrocław,Psie Pole,34.327618000110895,1,1997,2,Po remoncie,5.377737203379088,4.867434040034457,Spadkowy,D,9,Wysoki,13098.80151112549,449650.6545331912
Poznań,Jeżyce,48.01824174022264,5,2009,12,Do remontu,5.397752391782207,5.557255247919193,Spadkowy,B,8,Wysoki,10959.678368077499,526264.4852734341
Poznań,Jeżyce,69.22504582880633,4,1968,3,Do remontu,3.4160222532287285,6.069666752189019,Stabilny,D,3,Niski,11130.561554160065,770513.6336870803
Warszawa,Śródmieście,145.06027992857446,3,1973,3,Do remontu,5.883352701074106,6.664634453980211,Wzrostowy,C,8,Średni,15814.354996642513,2294034.762702813
Wrocław,Psie Pole,139.34323571156978,2,1957,10,Nowe,6.58081191978883,2.279888341841571,Spadkowy,A,9,Niski,10819.229556926128,1507586.45436834
Kraków,Krowodrza,114.13826837683669,5,1952,2,Nowe,5.273809048874387,8.102829445305558,Wzrostowy,A,9,Niski,11782.814479454373,1344870.0412904406
Gdańsk,Śródmieście,148.07905006902575,2,1963,8,Nowe,3.9210186468074077,5.238325879989632,Stabilny,D,6,Średni,9849.712050550186,1458536.0038989075
Poznań,Wilda,38.015024460905316,3,2009,0,Do remontu,7.532953734852616,3.9264000377506623,Stabilny,B,1,Wysoki,11109.0172060432,422309.5608243503
Kraków,Krowodrza,87.67261053714896,3,1978,9,Do remontu,7.477873700942644,2.220542355110312,Stabilny,D,9,Niski,11192.900822519903,981310.8345937217
Warszawa,Bielany,84.23450728261427,2,1992,7,Do remontu,3.9087627614390144,3.158765828124631,Spadkowy,D,2,Niski,12371.562711815357,1042112.4893457299
Poznań,Wilda,41.251724986337464,2,1967,8,Nowe,4.749884073386068,9.866230747228204,Spadkowy,B,2,Średni,8621.948494960492,355670.24816047645
Kraków,Krowodrza,139.10089172684823,1,1976,2,Nowe,7.797520940676936,3.6205029081694717,Stabilny,C,5,Niski,10360.647334768793,1441175.2831337326
Warszawa,Ursynów,101.23014305953895,4,2001,1,Nowe,3.3911978443067703,9.227114995748966,Stabilny,A,9,Niski,13077.865888801349,1323874.234836825
Kraków,Podgórze,77.37433335709976,2,2018,8,Do remontu,5.321368030804757,3.5364352418550267,Spadkowy,D,7,Niski,12917.40741819451,999475.7876848554
Poznań,Jeżyce,94.26739432759898,4,2000,1,Nowe,3.2866887310340704,6.955019022650122,Wzrostowy,A,3,Niski,10728.867725392705,1011382.404558244
Warszawa,Śródmieście,73.84869653223167,2,1980,2,Po remoncie,7.617214799341249,5.577077092552848,Wzrostowy,C,3,Średni,16076.232021015712,1187208.7799017348
Gdańsk,Wrzeszcz,42.21544485258369,4,2018,4,Po remoncie,4.095266971698061,2.6838802529816252,Wzrostowy,B,5,Niski,9070.331777500422,382908.0909477064
